geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01024633,348,11,57,241,2
E01024634,318,7,73,147,1
E01024635,542,6,111,35,1
E01024642,625,10,88,4,3
E01024643,334,13,219,50,0
E01024644,554,1,35,6,1
E01024645,406,7,106,88,5
E01024646,408,12,412,108,3
E01024647,376,7,252,13,1
E01024648,326,5,291,85,8
E01024649,363,6,482,59,3
E01024653,609,8,93,12,0
E01024654,573,9,90,62,3
E01024655,559,8,58,1,2
E01024656,560,11,186,19,3
E01024662,396,7,62,183,1
E01024663,170,4,52,389,2
E01024667,228,13,322,406,3
E01024668,283,9,165,27,1
E01024669,426,4,241,43,3
E01024670,334,11,281,59,2
E01024671,361,8,465,74,4
E01024675,745,13,109,4,2
E01024687,246,6,68,305,1
E01024689,454,5,64,11,2
E01024690,488,5,46,104,0
E01024691,401,5,62,8,2
E01024692,540,9,164,95,2
E01024693,502,5,83,7,0
E01024698,402,15,172,41,3
E01024699,411,6,82,259,4
E01024700,532,4,177,21,1
E01024705,317,12,258,22,3
E01024706,466,8,144,8,18
E01024707,448,12,120,2,5
E01024708,613,4,52,5,0
E01024709,516,9,28,49,1
