geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01007317,186,203,175,143,210,194,225,55,102
E01007385,124,144,164,134,204,155,219,80,209
E01007388,170,191,216,190,315,237,178,41,77
E01007389,70,102,119,79,200,237,298,113,178
E01007390,148,189,185,160,274,199,193,58,121
E01007391,140,191,166,151,237,194,185,59,145
E01007392,196,214,199,183,231,198,138,54,125
E01007393,225,229,209,262,295,231,182,43,161
E01007394,171,191,205,149,224,157,118,46,123
E01007395,304,283,253,240,304,210,216,77,129
E01007396,172,185,195,210,243,200,187,68,120
E01007397,134,146,145,164,200,158,222,85,202
E01007398,121,141,111,137,216,239,281,147,239
E01007399,258,236,246,300,370,252,180,79,136
E01007419,196,220,98,188,308,257,266,80,108
E01007421,90,142,86,110,247,242,221,84,108
E01007422,187,208,118,172,292,228,208,65,93
E01007423,158,195,132,167,277,247,249,79,151
E01007424,202,180,131,209,317,235,203,63,131
E01007425,137,140,88,145,243,225,272,80,140
E01007426,144,167,119,174,266,243,248,86,111
E01007427,187,167,150,214,301,184,183,55,113
E01007428,133,172,137,142,247,234,192,60,128
E01007429,107,151,141,132,179,194,199,92,227
E01007430,344,281,289,423,377,268,192,35,68
E01007431,139,171,130,134,221,259,181,51,77
E01007432,149,212,122,147,264,205,161,60,111
E01007447,181,205,175,150,246,179,177,62,169
E01007450,136,176,151,180,242,202,211,91,127
E01007452,202,190,209,226,251,209,139,58,71
E01007453,196,266,168,163,209,170,199,62,125
E01007456,185,198,204,233,306,259,204,63,104
E01007457,225,215,232,227,241,185,176,58,89
E01007458,152,181,213,178,235,213,160,49,74
E01007459,70,140,115,110,225,212,250,135,252
E01007460,119,203,138,141,232,208,202,79,115
E01007461,203,184,205,201,272,218,153,71,140
E01007462,254,209,192,194,228,206,152,52,115
E01007463,249,218,206,196,261,200,187,89,160
E01007696,135,119,92,161,228,232,261,96,154
E01007746,172,230,192,186,230,243,133,65,91
E01007801,155,177,160,158,289,231,182,46,93
E01007802,106,135,149,132,214,258,197,59,80
E01007803,146,189,154,158,208,169,187,45,81
E01007808,128,164,184,148,263,300,165,53,64
E01007824,162,167,106,163,233,193,162,69,138
E01007825,147,147,99,115,236,232,195,98,188
E01007827,147,120,147,200,243,239,200,89,119
E01007828,206,225,188,239,295,206,131,69,151
E01007829,169,146,255,305,241,176,129,56,85
E01007830,124,175,116,132,254,192,206,88,260
E01007831,184,154,185,227,245,202,158,47,121
E01007832,196,154,209,213,281,185,148,60,97
