geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00053353,32,41,25,34,83,92,99,12,16
E00053357,61,38,24,48,63,42,43,16,28
E00053359,26,30,19,28,32,32,43,18,42
E00053360,21,35,20,29,56,40,50,21,33
E00053361,30,35,31,31,48,55,45,14,56
E00053362,31,22,17,25,35,40,71,18,48
E00053363,30,37,30,40,38,41,32,8,34
E00053364,3,14,15,13,19,25,31,25,59
E00053365,25,48,16,28,60,42,44,18,32
E00053366,39,35,19,41,63,41,42,13,38
E00053369,35,25,29,36,49,40,37,15,31
E00053370,44,66,33,35,75,62,44,7,19
E00053371,20,44,29,34,63,33,27,11,20
E00053372,28,24,33,29,37,43,39,6,41
E00053373,43,29,31,44,42,79,82,13,23
E00053374,27,32,35,29,44,44,37,23,45
E00053375,19,26,29,22,36,39,48,15,42
E00053376,29,39,25,28,43,58,59,17,36
E00053377,33,39,27,51,37,40,35,11,25
E00053378,40,28,44,46,36,23,17,2,6
E00053379,30,27,26,50,26,24,31,12,36
E00053380,18,17,32,32,38,38,50,18,45
E00053381,50,31,39,47,43,34,26,6,22
E00053382,34,31,79,66,49,38,34,4,14
E00053383,32,35,29,48,38,38,32,13,21
E00053384,23,19,49,44,42,48,16,9,5
E00053385,24,27,21,29,31,31,28,8,18
E00053386,31,16,37,31,39,37,35,16,29
E00053401,40,23,20,42,50,56,42,17,33
E00053403,44,41,30,43,58,46,57,9,9
E00053404,42,48,23,34,59,40,47,16,21
E00053405,39,42,19,29,53,40,44,19,42
E00053406,26,19,37,33,32,31,26,12,20
E00053407,56,60,24,43,82,58,48,21,14
E00053408,14,39,11,8,51,49,60,28,63
E00053410,31,30,32,43,48,37,36,14,24
E00053411,10,10,92,65,33,30,23,2,10
E00053412,25,15,49,42,35,33,27,6,21
E00053414,75,63,42,98,84,58,29,10,14
E00053415,17,33,43,47,54,51,36,11,25
E00053416,36,34,51,75,47,33,19,5,9
E00053417,35,36,49,46,48,37,24,3,11
E00053418,51,29,34,60,72,61,40,16,46
E00053419,7,1,13,10,17,26,31,22,60
E00053420,21,42,32,19,70,43,45,8,20
