geocode,asian,black,mixed,other,white
W00000419,0,0,2,0,390
W00000421,1,0,1,0,347
W00001014,0,0,0,0,189
W00001016,0,0,0,0,205
W00001026,0,0,3,1,227
W00001027,1,0,2,1,296
W00001028,1,2,1,0,303
W00001029,0,0,2,1,235
W00001030,0,0,0,1,238
W00001031,0,0,1,0,297
W00001032,0,0,2,1,303
W00001033,3,0,6,1,396
W00001074,1,1,8,0,341
W00001075,0,0,0,1,253
W00001076,0,0,1,0,425
W00001077,0,0,4,0,351
W00001078,2,0,2,0,296
W00001079,0,0,1,0,314
W00001080,1,0,0,0,387
W00001081,0,1,1,2,229
W00001082,2,0,3,0,121
W00001083,0,0,2,0,290
W00001084,0,0,0,0,275
W00001088,0,0,1,0,279
W00001092,0,3,1,0,267
W00001093,4,0,3,0,264
W00001094,0,0,6,0,305
W00001095,0,0,2,0,267
W00001102,2,0,6,0,361
W00001103,0,2,3,0,222
W00001104,0,0,0,0,273
W00001105,3,0,2,0,300
W00001106,5,0,1,0,352
W00001107,3,0,5,1,314
W00001108,2,1,4,1,364
W00001109,1,0,4,1,294
W00001111,1,0,3,0,342
W00001113,0,1,8,0,255
W00001114,1,0,5,1,217
W00001117,0,0,1,0,240
W00001119,0,0,1,0,354
W00001120,1,0,1,0,282
W00001121,7,0,2,1,219
W00001122,0,0,6,1,414
W00001123,0,0,0,0,495
W00001294,3,0,0,4,291
W00001295,9,0,4,0,286
W00001296,5,0,1,0,302
W00001297,1,0,0,1,241
W00001298,0,1,2,0,201
W00001299,0,0,0,1,238
W00001300,12,2,7,2,225
W00001301,92,2,7,3,243
W00001302,16,0,1,0,270
W00001303,1,0,5,0,281
W00001304,1,0,1,0,273
W00001305,0,0,0,0,198
W00001306,0,0,2,0,327
W00001307,0,0,0,0,285
W00001308,0,0,5,0,282
W00001309,1,0,4,1,329
W00001310,2,0,1,0,427
W00001311,0,1,2,0,240
W00001312,5,0,2,0,312
W00001919,0,0,0,1,344
W00001920,1,0,1,0,236
W00001921,0,0,0,0,221
W00001922,0,0,0,0,236
