geocode,bad,fair,good
E00095939,17,44,236
E00095940,13,61,258
E00095941,14,44,217
E00095942,16,36,202
E00095943,14,42,231
E00095944,22,49,220
E00095945,11,34,195
E00095946,19,43,225
E00095947,41,56,172
E00095948,25,57,259
E00095949,14,32,220
E00095950,28,54,192
E00095951,10,30,206
E00095952,21,62,253
E00095953,26,47,234
E00095954,23,48,175
E00095955,14,37,213
E00096026,17,58,317
E00096028,18,23,137
E00096029,16,35,217
E00096032,22,32,206
E00096033,16,49,345
E00096034,27,39,185
E00096400,2,16,151
E00096401,3,13,120
E00096402,9,39,229
E00096403,7,31,247
E00096404,10,26,248
E00096405,9,35,232
E00096406,15,33,301
E00096407,11,39,202
E00096408,0,16,159
