geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01007328,370,7,63,349,12
E01007330,521,5,80,119,0
E01007332,525,20,193,237,4
E01007333,332,4,103,54,1
E01007348,363,17,38,193,2
E01007349,401,7,103,156,1
E01007350,436,5,30,48,4
E01007351,436,6,80,108,13
E01007352,277,13,64,267,2
E01007353,459,8,122,66,2
E01007354,506,12,107,70,2
E01007364,322,10,47,210,4
E01007365,255,8,62,189,0
E01007366,682,5,129,30,1
E01007367,332,0,131,9,1
E01007368,463,6,147,81,1
E01007369,374,10,239,63,1
E01007370,343,17,93,151,1
E01007371,512,21,111,172,1
E01007372,216,11,81,230,2
E01007373,295,9,125,224,22
E01007374,538,5,65,49,0
E01007375,490,13,64,118,0
E01007376,354,11,145,128,1
E01007377,255,3,87,97,1
E01007378,248,21,74,406,1
E01007448,442,8,255,68,0
E01007449,570,9,212,23,1
E01007451,416,14,90,208,0
E01007455,488,3,22,73,1
E01007464,345,8,57,190,0
E01007465,424,11,49,143,2
E01007466,306,17,138,174,5
E01007467,390,12,72,171,0
E01007468,558,7,37,4,1
E01007469,410,11,51,71,0
E01007470,374,5,69,104,1
E01007471,468,3,46,73,1
E01007472,302,23,66,263,0
E01007473,374,5,141,95,1
E01007474,210,18,72,349,0
E01007475,545,1,74,7,0
E01007476,428,20,54,139,2
E01007477,502,8,57,31,0
E01007478,469,5,83,93,3
E01007479,449,8,87,130,0
E01007480,363,12,70,103,1
E01007482,307,24,66,243,1
E01007483,511,7,65,25,2
E01007484,451,7,66,95,7
E01007485,531,2,51,6,2
E01007486,547,4,67,17,0
E01007487,425,16,50,199,1
E01007488,581,18,95,29,3
E01007489,560,10,124,25,3
E01007490,476,14,71,69,1
E01007491,383,8,208,61,1
E01007492,288,18,52,305,1
E01007493,600,9,70,34,2
E01007494,461,13,147,40,14
E01007495,335,19,226,176,1
E01007496,222,8,83,291,2
E01007497,328,5,58,151,0
E01007498,392,9,156,97,3
E01007499,219,24,48,364,0
E01007500,241,27,58,251,0
E01007501,570,8,44,19,2
E01007502,837,13,210,15,5
E01007503,587,4,73,19,0
E01007504,413,7,77,124,1
E01007505,544,9,80,86,2
E01007506,284,8,71,182,0
E01007507,242,11,72,171,0
E01007508,293,10,197,195,0
E01007509,349,12,193,246,14
E01007510,414,12,183,123,2
E01007511,269,14,77,247,2
E01007512,555,14,59,78,11
E01007513,419,11,58,153,0
E01007514,432,7,215,8,2
E01007515,393,11,68,189,0
E01007516,444,8,52,63,3
E01007517,400,9,240,50,2
E01007518,470,13,34,86,0
E01007519,383,7,72,65,0
E01007520,559,6,35,5,0
E01007521,480,9,48,59,3
E01007522,315,32,67,339,2
E01007523,528,15,108,9,1
E01007524,586,4,92,37,1
E01007525,384,22,63,202,0
E01007526,568,5,68,26,0
E01007527,650,12,338,14,1
E01007528,353,17,57,207,0
E01007529,226,7,320,98,3
E01007530,236,11,215,50,0
E01007531,357,18,199,218,0
E01007532,77,33,103,801,3
E01007533,359,5,109,148,2
E01007534,302,8,479,124,3
E01007535,374,8,213,42,1
E01007536,623,7,222,36,2
E01007537,507,18,72,108,1
E01007538,387,15,55,133,0
E01007539,339,10,91,104,1
E01007540,492,14,57,75,1
E01007541,416,17,58,155,0
E01007542,335,25,79,347,1
E01007543,247,25,34,379,2
E01007544,146,32,29,543,0
E01007545,431,8,115,60,2
E01007546,398,18,135,63,5
E01007547,376,6,159,66,0
E01007548,234,7,39,144,1
E01007549,304,16,55,278,0
E01007550,439,16,49,192,0
E01007551,595,8,81,41,0
E01007552,494,14,59,36,0
E01007553,591,10,73,39,2
E01007554,543,4,104,24,1
E01007555,274,17,57,278,0
E01007556,309,7,67,149,1
E01007557,330,1,83,3,2
E01007558,504,6,55,56,1
E01007559,354,10,22,18,1
E01007560,563,6,57,18,0
E01007561,507,3,41,3,2
E01007562,478,4,85,38,5
E01007563,304,17,66,138,0
E01007564,290,11,78,225,1
E01007565,540,2,77,22,0
E01007566,305,18,54,401,2
E01007567,349,19,91,57,0
E01007568,265,14,66,248,2
E01007569,358,6,67,195,1
E01007570,529,8,52,56,0
E01007571,465,10,160,48,7
E01007572,436,4,31,102,1
E01007573,197,8,55,400,7
E01007574,306,4,150,174,4
E01007575,155,17,17,437,1
E01007576,452,8,102,81,3
E01007577,291,5,264,150,1
E01007578,368,16,126,174,1
E01007579,435,11,102,140,3
E01007580,482,8,26,102,2
E01007581,546,3,50,4,23
E01007582,530,7,74,4,0
E01007583,512,11,84,23,2
E01007584,521,10,137,3,0
E01007585,510,17,67,36,0
E01007586,549,10,52,42,1
E01007587,376,29,118,188,17
E01007588,491,8,80,89,1
E01007589,603,18,33,59,2
E01007590,330,5,57,83,1
E01007591,463,6,69,69,0
E01007592,303,17,126,193,2
E01007593,359,4,61,84,0
E01007594,678,4,107,26,10
E01007595,371,9,76,177,0
E01007596,457,2,36,4,0
E01007597,203,30,69,380,1
E01007598,578,3,67,16,1
E01007599,617,13,56,28,1
E01007600,567,3,25,9,0
E01007601,537,7,32,34,0
E01007602,530,8,61,13,2
E01007603,495,10,94,4,0
E01007604,517,2,41,13,1
E01007605,503,6,52,52,20
E01007606,559,3,42,3,0
E01007607,357,5,69,169,7
E01007608,358,5,133,110,17
E01007609,676,23,123,188,13
E01007610,694,8,94,14,3
E01007611,425,12,49,96,1
E01007612,509,15,80,32,2
E01007613,556,10,52,53,2
E01007614,475,7,36,9,5
E01007615,451,18,75,97,0
E01007616,482,8,54,41,2
E01007617,593,5,39,5,1
E01007618,449,4,44,8,0
E01007619,661,5,45,5,0
E01007620,618,7,66,10,0
E01007621,470,4,62,3,0
E01007622,579,8,51,13,15
E01007623,390,8,49,136,2
E01007624,639,4,96,10,1
E01007625,515,10,57,35,3
E01007626,275,10,116,145,0
E01007627,343,19,80,259,0
E01007628,233,5,71,229,3
E01007629,244,23,87,309,0
E01007630,534,8,52,58,0
E01007631,509,2,19,2,2
E01007632,443,13,77,81,1
E01007633,339,8,73,93,1
E01007634,346,8,105,193,1
E01007635,402,7,50,155,4
E01007636,345,17,111,181,0
E01007637,492,12,96,49,6
E01007638,347,14,116,227,2
E01007639,484,18,220,169,8
E01007640,610,9,80,22,4
E01007641,446,9,76,51,6
E01007642,374,17,78,179,1
E01007643,275,14,107,262,4
E01007644,452,10,115,9,1
E01007645,355,22,377,72,4
E01007646,363,10,228,6,0
E01007647,442,10,189,51,0
