geocode,asian,black,mixed,other,white
E00012149,24,11,10,2,272
E00012150,7,3,4,0,234
E00012151,46,3,10,8,377
E00012152,24,3,11,5,417
E00012153,47,1,5,3,230
E00012154,20,8,9,1,272
E00012155,9,0,0,0,109
E00012156,55,17,3,3,326
E00012157,17,8,11,5,165
E00012158,28,4,4,10,202
E00012159,8,6,8,0,236
E00012160,17,0,2,6,308
E00012161,22,14,15,3,222
E00012162,17,8,9,12,244
E00012163,8,4,11,3,285
E00012164,20,7,4,2,297
E00012165,2,10,1,9,226
E00012166,30,7,7,0,261
E00012167,18,7,3,7,249
E00012168,15,9,0,1,218
E00012169,12,7,13,0,244
E00012170,9,14,9,1,246
E00012171,11,11,8,7,295
E00012172,18,7,7,1,286
E00012173,12,4,1,0,255
E00012245,8,5,1,10,294
E00012246,40,7,17,4,261
E00012247,40,3,13,1,286
E00012248,33,1,2,3,277
E00012249,20,1,6,0,288
E00012250,31,3,7,7,298
E00012251,34,7,8,5,306
E00012253,64,3,16,4,268
E00012254,20,1,7,2,148
E00012255,55,5,26,9,271
E00012257,66,1,7,0,284
E00012261,142,7,7,15,234
E00012311,94,15,7,2,152
E00012315,125,8,9,4,209
E00012329,146,3,11,9,171
E00012336,83,4,12,6,145
E00012337,34,8,11,1,157
E00012609,20,4,1,0,230
E00012610,12,9,15,15,218
E00012618,61,6,5,15,288
E00012622,23,3,14,6,208
E00012624,27,1,11,1,276
E00012627,12,15,17,7,231
E00012628,26,8,7,1,201
E00012630,14,5,2,2,329
E00089863,1,3,1,0,312
E00089864,21,9,1,0,188
E00089865,11,7,13,0,278
E00089866,30,2,3,0,256
E00089867,14,2,18,1,246
E00089868,29,5,7,0,246
E00089869,30,21,11,2,257
E00089870,26,0,1,0,247
E00089871,26,0,2,1,329
E00089872,14,2,6,1,259
E00089875,26,0,3,12,249
E00089876,36,2,8,0,268
E00089877,28,1,11,0,233
E00089878,21,5,4,2,257
E00089879,10,5,11,3,246
E00089882,34,2,7,1,288
E00089883,60,6,10,0,229
E00089905,86,3,19,7,260
E00121041,1,1,4,1,140
