geocode,all
E02002985,42
E02002986,43
E02002987,47
E02002988,42
E02002989,43
E02002990,36
E02002991,37
E02002992,39
E02002993,32
E02002994,47
E02002995,34
E02002996,25
E02002997,23
E02002998,28
E02002999,39
E02003000,49
E02003001,44
E02003002,40
E02003003,37
E02003004,45
E02003005,47
E02003006,39
E02003007,43
E02003008,38
E02003009,41
E02003010,38
E02003011,45
E02003012,37
E02003013,35
E02003014,32
E02003015,37
E02003016,29
E02003017,44
E02003018,41
E02003019,39
E02003020,45
E02003021,30
E02003022,45
E02003023,41
E02003024,34
E02003025,35
E02003026,39
E02003027,32
E02003028,35
E02003029,34
E02003030,34
E02003031,29
E02003032,34
E02003033,26
E02003034,29
E02003036,26
E02003037,28
E02003038,37
E02003039,35
E02003040,33
E02003041,30
E02003043,24
E02003044,39
E02003045,28
E02003046,35
E02003047,33
E02003048,34
E02003049,38
E02003050,33
E02003051,32
E02003052,36
E02003053,39
E02003054,38
E02003055,32
E02003056,33
E02003057,41
E02003058,39
E02003059,39
E02003060,43
E02003061,36
E02003062,35
E02003063,46
E02003064,32
E02003065,42
E02003066,50
E02003067,39
E02003068,46
E02003070,42
E02003072,48
E02003073,46
E02003075,46
E02003077,46
E02003090,45
E02003091,44
E02003092,43
E02003093,49
E02003094,42
E02003095,43
E02003096,37
E02003097,46
E02003098,33
E02003099,42
E02003100,40
E02003101,32
E02003102,45
E02003103,34
E02003104,39
E02003105,47
E02003106,30
E02003107,36
E02003108,42
E02003109,45
E02003110,36
E02003111,43
E02003112,40
E02003113,45
E02003114,43
E02003115,38
E02003116,40
E02003117,38
E02003118,38
E02003119,40
E02003120,45
E02003121,45
E02003172,44
E02003173,46
E02003174,44
E02003175,39
E02003176,38
E02003177,40
E02003178,39
E02003179,42
E02003180,26
E02003181,37
E02003182,43
E02003183,39
E02003194,48
E02003195,40
E02003196,49
E02003197,41
E02003198,38
E02003199,43
E02003200,41
E02003201,39
E02003214,33
E02003215,44
E02003216,43
E02003217,39
E02003218,37
E02003219,46
E02003220,43
E02003221,36
E02003222,36
E02003223,35
E02003224,44
E02003225,38
E02003226,33
E02003227,34
E02003228,39
E02003229,37
E02003230,33
E02003231,35
E02003232,36
E02003233,38
E02003234,41
E02003235,44
E02003236,45
E02003368,43
E02003376,43
E02003384,44
E02003550,38
E02003552,38
E02003554,39
E02003555,38
E02003558,34
E02003559,40
E02003560,33
E02003563,35
E02003567,33
E02003568,29
E02003569,32
E02003571,23
E02004236,47
E02004237,45
E02004238,62
E02004239,56
E02004240,40
E02004241,44
E02004243,46
E02004244,46
E02004245,43
E02004246,59
E02004247,48
E02004248,57
E02004249,49
E02004250,54
E02004251,50
E02004252,47
E02004253,55
E02004254,45
E02004255,45
E02004256,44
E02004257,43
E02004258,48
E02004259,47
E02004260,36
E02004261,42
E02004262,48
E02004263,47
E02004264,44
E02004269,46
E02004270,51
E02004271,51
E02004272,48
E02004274,48
E02004779,48
E02004780,42
E02004781,38
E02004782,42
E02004783,41
E02004784,52
E02004785,50
E02004786,37
E02004787,50
E02004788,46
E02004790,44
E02004793,52
E02004794,49
E02004795,51
E02004796,53
E02004797,43
E02004798,42
E02004799,53
E02004800,63
E02004814,42
E02004815,31
E02004816,41
E02004817,40
E02004818,41
E02004819,42
E02004820,42
E02004821,47
E02004822,47
E02004823,45
E02004824,50
E02004825,46
E02004826,48
E02004828,46
E02005988,41
E02005991,41
E02006047,45
E02006048,43
E02006049,44
E02006050,39
E02006051,48
E02006052,45
E02006053,40
E02006054,48
E02006055,38
E02006056,46
E02006057,45
E02006058,41
E02006059,48
E02006060,40
E02006061,46
E02006075,43
E02006076,49
E02006077,49
E02006079,47
E02006080,37
E02006082,46
E02006083,46
E02006085,42
E02006086,39
E02006087,34
E02006088,38
E02006089,36
E02006090,40
E02006091,48
E02006092,44
E02006094,48
E02006095,46
E02006634,46
E02006635,42
E02006636,46
E02006637,39
E02006638,47
E02006639,46
E02006640,45
E02006641,44
E02006642,45
E02006643,27
E02006645,42
E02006646,46
E02006647,47
E02006648,44
E02006649,44
E02006650,40
E02006651,44
E02006652,39
E02006653,40
E02006654,40
E02006655,45
E02006656,37
E02006657,36
E02006658,44
E02006659,39
E02006660,42
E02006661,28
E02006662,41
E02006663,38
E02006664,47
E02006665,51
E02006666,43
E02006667,35
E02006668,46
E02006669,47
E02006670,37
E02006671,40
E02006672,42
E02006673,48
E02006674,39
E02006675,47
E02006676,49
E02006677,48
E02006678,40
E02006679,44
E02006680,43
E02006681,49
E02006682,47
E02006683,40
E02006684,37
E02006685,40
E02006686,41
E02006687,36
E02006688,39
E02006689,46
E02006690,47
E02006691,38
E02006692,38
E02006693,43
E02006694,44
E02006695,49
E02006847,31
E02006848,30
E02006849,34
E02006886,43
E02006887,28
E02006888,30
E02006889,28
E02006890,31
W02000344,46
W02000345,44
