geocode,all
E00001591,35.0
E00001596,35.0
E00001598,39.0
E00001599,36.0
E00001600,43.0
E00001662,39.0
E00001664,44.0
E00001665,40.0
E00001666,38.0
E00001668,35.0
E00001669,42.0
E00001670,38.0
E00001671,36.0
E00001672,49.0
E00001673,39.0
E00001674,39.0
E00001675,40.0
E00001676,39.0
E00001677,49.0
E00001678,45.0
E00001679,45.0
E00001685,38.0
E00001686,42.0
E00001688,57.0
E00001689,39.0
E00001690,47.0
E00001691,37.0
E00001692,38.0
E00001693,42.0
E00001694,41.0
E00001695,41.0
E00001696,39.0
E00001697,46.0
E00001698,38.0
E00001699,42.0
E00001700,45.0
E00001701,43.0
E00001702,48.0
E00001703,48.0
E00001704,44.0
E00001705,36.0
E00001706,39.0
E00001707,36.0
E00001708,36.0
E00001709,40.0
E00001710,53.0
E00001711,35.0
E00001712,43.0
E00001713,43.0
E00001714,37.0
E00001715,44.0
E00001716,43.0
E00001717,40.0
E00001718,41.0
E00001719,46.0
E00001720,38.0
E00001721,38.0
E00001722,38.0
E00001723,36.0
E00001724,37.0
E00001725,41.0
E00001726,46.0
E00001727,33.0
E00001761,38.0
E00001762,50.0
E00001763,43.0
E00001780,45.0
E00001781,43.0
E00001782,48.0
E00001783,44.0
E00001786,47.0
E00001787,46.0
E00001788,43.0
E00001789,40.0
E00001790,44.0
E00001791,41.0
E00001792,43.0
E00001845,54.0
E00001846,37.0
E00001849,38.0
E00001867,36.0
E00001868,42.0
E00001869,49.0
E00001870,33.0
E00001871,43.0
E00001872,52.0
E00001873,39.0
E00001874,36.0
E00001875,33.0
E00001876,41.0
E00001877,48.0
E00001878,32.0
E00001879,38.0
E00001880,41.0
E00001881,50.0
E00001882,38.0
E00001883,47.0
E00001884,47.0
E00001885,42.0
E00001886,40.0
E00001887,57.0
E00001888,35.0
E00001889,40.0
E00001890,34.0
E00001891,34.0
E00001892,45.0
E00001893,25.0
E00001894,37.0
E00001895,30.0
E00001896,33.0
E00001897,43.0
E00001898,35.0
E00001899,43.0
E00001900,46.0
E00001901,49.0
E00001902,47.0
E00001903,43.0
E00001919,41.0
E00001922,47.0
E00001923,37.0
E00001924,33.0
E00001925,32.0
E00001926,46.0
E00001927,44.0
E00001928,45.0
E00002007,40.0
E00002032,39.0
E00002033,40.0
E00002034,36.0
E00002035,37.0
E00002073,53.0
E00002074,37.0
E00002075,41.0
E00002076,57.0
E00002077,38.0
E00002078,52.0
E00002079,45.0
E00002080,49.0
E00002082,42.0
E00002083,44.0
E00002084,43.0
E00002085,41.0
E00002086,32.0
E00002087,36.0
E00002088,37.0
E00002089,50.0
E00002092,45.0
E00002096,33.0
E00002098,47.0
E00002101,37.0
E00002102,35.0
E00002104,39.0
E00002105,38.0
E00002107,54.0
E00002175,48.0
E00002176,49.0
E00002177,38.0
E00002178,47.0
E00002179,44.0
E00002180,45.0
E00002181,44.0
E00002182,40.0
E00002183,62.0
E00002184,37.0
E00002185,33.0
E00002186,38.0
E00002187,38.0
E00002188,39.0
E00002189,52.0
E00002190,37.0
E00002191,42.0
E00002192,49.0
E00002193,37.0
E00002194,46.0
E00002195,40.0
E00002196,48.0
E00002197,35.0
E00002198,46.0
E00002199,52.0
E00002200,42.0
E00002201,42.0
E00002202,48.0
E00002203,42.0
E00002204,44.0
E00002205,45.0
E00002206,38.0
E00002207,49.0
E00002240,45.0
E00002241,37.0
E00002242,61.0
E00002243,51.0
E00002244,40.0
E00002245,41.0
E00002246,42.0
E00002247,46.0
E00002248,42.0
E00002249,42.0
E00002250,46.0
E00002251,37.0
E00002252,34.0
E00002253,45.0
E00002254,56.0
E00002255,42.0
E00002256,47.0
E00002257,40.0
E00002258,43.0
E00002259,35.0
E00002260,39.0
E00002261,50.0
E00002262,33.0
E00002263,31.0
E00002264,40.0
E00002265,44.0
E00002266,36.0
E00002267,72.0
E00002268,41.0
E00002269,49.0
E00002270,44.0
E00002271,41.0
E00002272,32.0
E00002273,38.0
E00002274,39.0
E00003344,48.0
E00003353,32.0
E00003540,37.0
E00003541,46.0
E00003542,43.0
E00003544,42.0
E00003547,38.0
E00003548,30.0
E00003549,32.0
E00003550,40.0
E00003551,59.0
E00003552,42.0
E00003553,31.0
E00003571,40.0
E00003572,35.0
E00003573,37.0
E00003574,48.0
E00003575,32.0
E00003576,45.0
E00003577,39.0
E00003578,38.0
E00003579,40.0
E00003580,34.0
E00003581,32.0
E00003582,38.0
E00003583,36.0
E00003584,38.0
E00003585,36.0
E00003586,34.0
E00003587,26.0
E00003588,35.0
E00003589,36.0
E00003590,33.0
E00003591,47.0
E00003592,43.0
E00003593,39.0
E00003594,23.0
E00122604,35.0
E00122605,45.0
E00122606,55.0
E00122607,44.0
E00122608,51.0
E00122609,48.0
E00122610,69.0
E00122611,39.0
E00122613,48.0
E00122614,47.0
E00122615,62.0
E00122617,46.0
E00122618,45.0
E00122619,52.0
E00122620,48.0
E00122621,64.0
E00124086,43.0
E00124231,44.0
E00124232,45.0
E00124240,42.0
E00124241,41.0
E00124245,39.0
E00124249,42.0
E00124250,41.0
E00124252,33.0
E00124253,41.0
E00124254,56.0
E00124255,39.0
E00124256,41.0
E00124257,44.0
E00124258,35.0
E00124263,56.0
E00124266,42.0
E00166760,35.0
E00166761,32.0
E00166762,34.0
E00167452,33.0
E00167453,33.0
E00167454,36.0
E00167455,30.0
