geocode,female,male
E00014078,89,65
E00014079,124,121
E00014082,84,93
E00014083,69,85
E00014084,124,177
E00014085,91,100
E00014086,171,195
E00014087,123,157
E00014088,88,102
E00014089,117,141
E00014090,111,108
E00014091,127,128
E00014092,117,133
E00014093,102,139
E00014094,112,129
E00014095,126,92
E00014096,110,132
E00014097,107,114
E00014098,107,95
E00014099,138,126
E00014100,158,141
E00014102,109,113
E00014107,113,102
E00014108,159,139
E00014109,106,98
E00014110,127,111
E00014111,116,111
E00014112,134,118
E00014113,82,92
E00014115,114,89
E00014223,128,123
E00014224,112,121
E00014225,105,108
E00014226,75,88
E00014227,131,143
E00014228,87,63
E00014229,96,79
E00014231,122,116
E00014232,96,89
E00014233,95,80
E00014234,104,122
E00014235,103,74
E00014236,102,119
E00014330,119,138
E00014331,96,124
E00014332,108,113
E00014334,73,62
E00014335,163,136
E00014336,118,121
E00014337,67,81
E00014338,92,111
E00014339,89,96
E00014341,131,113
E00014342,102,108
E00014344,218,234
E00014345,110,95
E00014346,107,75
E00014347,151,164
E00014348,83,86
E00014349,159,117
E00014350,81,72
E00014351,108,129
E00014352,108,84
E00014353,127,119
E00014354,110,104
E00014355,118,85
E00014356,70,78
E00014357,85,83
E00014358,88,100
E00014359,94,87
E00014360,130,116
E00014361,115,107
E00014362,136,118
E00014363,98,98
E00014364,176,136
E00014365,116,96
E00014366,88,90
E00014367,115,110
E00014368,121,140
E00014370,124,121
E00014371,107,129
E00014581,115,107
E00014582,115,137
E00014583,96,99
E00014584,153,139
E00014585,135,145
E00014586,74,67
E00014587,89,71
E00014588,81,77
E00014589,117,109
E00014590,161,153
E00014591,133,137
E00014592,115,108
E00014593,115,132
E00014594,128,98
E00014595,78,93
E00014596,106,333
E00014597,81,83
E00014598,129,105
E00014599,118,107
E00014600,94,91
E00014601,130,105
E00014602,90,88
E00014603,118,114
E00014604,118,92
E00014605,115,110
E00014606,76,49
E00014607,135,112
E00014609,122,98
E00014611,132,127
E00014612,115,108
E00014613,132,117
E00014646,150,157
E00014647,103,106
E00014648,262,181
E00014649,127,113
E00014650,120,87
E00014652,163,145
E00014653,80,78
E00014655,137,84
E00014658,159,135
E00014660,181,171
E00022974,161,211
E00023530,135,115
E00023531,153,144
E00023532,175,157
E00023533,99,99
E00023534,111,96
E00023535,129,97
E00023536,141,127
E00023537,143,134
E00023538,150,140
E00023539,213,170
E00023540,182,166
E00023541,93,98
E00023542,113,116
E00023543,155,170
E00023544,154,149
E00023545,138,128
E00023546,115,150
E00023547,120,122
E00023548,201,162
E00023549,166,137
E00023550,163,132
E00023551,168,148
