geocode,all
E01014370,47.76
E01014371,45.56
E01014372,120.22
E01014373,14.57
E01014374,2.88
E01014375,0.39
E01014376,3.29
E01014377,2.77
E01014379,0.68
E01014380,12.22
E01014381,29.07
E01014382,0.84
E01014383,0.61
E01014384,1.77
E01014385,0.87
E01014386,5.24
E01014387,29.51
E01014388,8.65
E01014389,21.66
E01014390,86.03
E01014391,0.93
E01014392,0.51
E01014393,12.53
E01014394,2.25
E01014395,8.13
E01014396,9.16
E01014397,32.39
E01014398,10.41
E01014399,3.94
E01014400,22.34
E01014401,55.42
E01014402,18.21
E01014403,46.93
E01014404,23.42
E01014405,38.39
E01014407,53.37
E01014409,49.87
E01014410,35.76
E01014411,22.73
E01014412,43.23
E01014413,7.07
E01014414,75.21
E01014415,67.6
E01014416,16.75
E01014417,24.05
E01014418,0.74
E01014419,1.96
E01014420,10.02
E01014421,31.19
E01014422,30.73
E01014423,24.58
E01014424,16.42
E01014425,31.06
E01014426,33.2
E01014427,66.0
E01014428,31.99
E01014429,43.49
E01014430,18.33
E01014431,61.07
E01014432,58.39
E01014433,48.8
E01014434,30.26
E01014435,133.98
E01014436,65.84
E01014437,37.73
E01014438,56.96
E01014439,9.26
E01014440,30.26
E01014441,4.09
E01014442,25.24
E01014443,9.11
E01014444,8.22
E01014445,29.84
E01014446,1.6
E01014447,3.95
E01014448,6.05
E01014449,19.28
E01014450,12.97
E01014451,7.25
E01014452,6.0
E01014453,9.41
E01014454,7.58
E01014455,27.58
E01014456,34.26
E01014457,56.51
E01014458,69.8
E01014459,8.93
E01014460,3.79
E01014461,38.99
E01014462,38.84
E01014463,24.64
E01014464,42.38
E01014465,84.8
E01014466,96.93
E01014467,49.27
E01014468,65.66
E01014469,40.72
E01014470,18.15
E01014471,26.62
E01014472,23.61
E01014473,87.17
E01014474,69.34
E01014475,51.98
E01014476,91.95
E01014477,31.17
E01014478,18.62
E01014479,21.52
E01014480,60.42
E01014481,58.48
E01014482,6.69
E01014483,33.78
E01014484,37.79
E01014485,66.14
E01014486,83.89
E01014487,103.36
E01014488,105.95
E01014489,139.87
E01014491,61.54
E01014492,31.78
E01014493,55.65
E01014494,23.77
E01014495,45.9
E01014496,3.7
E01014497,25.13
E01014498,1.95
E01014499,12.5
E01014500,61.67
E01014501,19.06
E01014502,57.95
E01014504,113.82
E01014505,139.87
E01014506,26.02
E01014507,122.08
E01014508,94.0
E01014509,69.84
E01014510,82.35
E01014511,120.82
E01014512,84.88
E01014513,43.61
E01014514,76.52
E01014515,46.28
E01014516,56.64
E01014517,42.6
E01014518,30.72
E01014519,24.3
E01014520,16.05
E01014521,37.27
E01014522,51.1
E01014523,22.64
E01014524,46.88
E01014525,86.52
E01014526,9.37
E01014527,32.56
E01014528,30.27
E01014529,76.4
E01014530,46.79
E01014531,49.17
E01014532,103.38
E01014533,50.34
E01014534,36.12
E01014535,41.7
E01014536,11.51
E01014537,52.6
E01014538,83.55
E01014539,116.22
E01014540,37.56
E01014542,46.52
E01014544,27.96
E01014545,61.84
E01014546,97.97
E01014547,92.68
E01014548,94.36
E01014549,113.0
E01014550,96.0
E01014551,119.69
E01014552,102.53
E01014553,103.93
E01014554,101.01
E01014555,149.19
E01014556,102.09
E01014557,84.41
E01014558,145.01
E01014559,90.05
E01014560,117.45
E01014561,77.45
E01014562,182.89
E01014563,131.45
E01014564,81.64
E01014565,125.89
E01014566,123.81
E01014567,57.57
E01014568,122.22
E01014569,127.78
E01014570,66.5
E01014571,42.08
E01014572,75.4
E01014573,38.22
E01014574,58.42
E01014575,29.0
E01014576,41.0
E01014577,26.04
E01014578,41.18
E01014579,26.16
E01014580,31.78
E01014581,39.0
E01014582,71.76
E01014583,48.06
E01014584,62.83
E01014585,87.74
E01014586,16.84
E01014587,19.38
E01014588,38.12
E01014589,59.77
E01014590,53.8
E01014591,56.8
E01014592,56.87
E01014593,46.06
E01014594,42.02
E01014595,58.77
E01014596,50.97
E01014597,33.62
E01014598,20.85
E01014599,43.49
E01014600,49.47
E01014601,36.66
E01014602,43.85
E01014603,42.22
E01014605,55.21
E01014607,13.09
E01014608,43.93
E01014609,71.42
E01014610,66.22
E01014611,20.68
E01014612,58.02
E01014613,66.38
E01014614,23.19
E01014615,35.58
E01014616,40.12
E01014617,47.25
E01014618,47.66
E01014619,51.97
E01014620,60.57
E01014621,101.38
E01014622,54.92
E01014623,41.93
E01014624,55.02
E01014626,27.62
E01014627,68.12
E01014629,56.66
E01014630,76.68
E01014631,24.27
E01014632,37.17
E01014633,42.71
E01014634,107.06
E01014635,74.42
E01014636,55.65
E01014637,80.98
E01014638,30.47
E01014639,27.77
E01014640,14.13
E01014641,18.96
E01014642,17.83
E01014643,15.41
E01014644,50.08
E01014645,44.79
E01014646,52.03
E01014647,68.55
E01014648,45.73
E01014649,70.68
E01014650,64.15
