geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00014738,40,51,36,41,46,34,25,5,15
E00014741,58,53,59,68,46,18,9,0,3
E00014742,41,34,86,64,57,50,33,8,13
E00014747,35,54,43,42,55,44,34,18,26
E00014748,30,50,25,51,52,36,41,12,28
E00014759,50,37,62,59,67,34,22,10,35
E00014764,43,35,47,56,47,28,19,5,16
E00014765,59,35,46,73,50,37,23,7,11
E00014766,80,76,79,81,58,29,27,4,7
E00014767,55,44,48,66,59,33,16,8,4
E00014768,33,27,52,66,53,22,23,7,12
E00014769,73,35,33,72,65,24,10,7,7
E00014770,26,19,93,61,28,20,18,1,16
E00014771,23,26,111,57,39,39,16,2,8
E00014772,26,19,68,74,44,26,18,2,3
E00014773,65,31,41,77,58,22,29,3,8
E00014774,55,26,28,62,63,37,36,7,19
E00014775,48,43,94,59,53,41,27,10,13
E00014776,54,44,64,71,55,44,12,4,7
E00014777,40,6,75,94,39,11,8,4,5
E00014778,60,31,26,85,42,32,22,11,20
E00014779,66,21,15,78,54,28,48,5,18
E00014780,61,41,44,62,58,51,49,8,24
E00014781,77,29,44,100,64,22,2,1,0
E00014782,38,18,28,49,55,27,21,11,22
E00014783,78,59,25,58,80,45,34,8,13
E00014784,44,28,43,68,53,29,18,5,20
E00014785,84,33,20,87,65,38,24,6,13
E00014786,64,42,52,78,60,53,20,4,8
E00014787,52,28,31,62,51,37,26,4,12
E00014788,75,35,43,75,51,38,23,8,54
E00014789,69,32,24,72,58,27,27,9,14
E00014790,39,38,56,49,43,25,11,9,10
E00014791,90,20,30,87,68,23,17,10,17
E00014792,70,53,37,63,59,59,19,7,16
E00014794,44,24,20,42,59,32,23,13,35
E00014795,30,40,42,55,55,39,14,6,8
E00014796,78,29,21,85,73,27,15,7,10
E00014797,44,22,71,82,39,20,9,4,12
E00014798,48,34,103,67,63,38,16,6,9
E00014799,61,35,19,46,59,33,21,6,21
E00014800,55,31,41,97,60,47,25,7,14
E00014859,40,45,25,37,54,40,49,13,41
E00014860,27,13,78,62,30,18,13,8,41
E00014865,30,17,38,55,34,26,19,8,18
E00014867,36,10,48,44,22,6,24,6,18
E00014868,28,11,54,54,22,19,10,5,63
E00014873,71,42,111,48,33,22,11,6,6
E00014874,33,25,24,21,53,38,47,18,79
E00014875,40,39,102,61,31,18,19,5,10
E00014876,18,53,39,26,42,42,44,18,31
E00014877,33,157,50,23,73,52,57,23,22
E00014878,33,56,68,32,46,39,30,13,17
E00014879,46,29,30,48,59,39,29,5,3
E00014880,56,70,83,51,27,24,16,10,9
E00014882,40,18,50,54,43,32,24,6,17
E00014883,66,54,91,50,42,28,13,5,13
E00014884,39,22,41,56,43,33,45,8,23
E00014885,50,29,66,41,51,29,34,8,28
E00014886,43,12,58,61,31,21,23,10,15
E00014887,38,21,43,48,37,33,38,17,21
E00014888,42,74,39,33,70,59,41,12,24
E00014889,42,65,56,50,77,38,21,13,24
E00014891,55,81,52,55,69,37,15,11,24
E00014892,46,31,33,58,62,36,21,4,13
E00014893,59,56,33,27,59,53,52,10,24
E00014896,40,33,20,51,58,40,33,6,9
E00014899,59,44,52,97,67,24,29,6,7
E00014900,35,34,30,22,46,43,45,22,29
E00014902,49,75,31,22,74,54,36,20,32
E00014903,56,44,34,39,62,55,36,13,17
E00014904,50,49,29,54,57,48,49,17,23
E00014906,30,16,56,33,40,23,21,5,9
E00014907,44,63,36,36,55,59,44,13,29
E00014908,40,41,24,30,47,46,31,11,45
E00014909,39,52,69,53,47,45,28,7,29
E00014911,56,49,39,54,63,42,28,7,18
E00014913,43,71,36,27,66,45,37,6,23
E00014914,48,37,33,57,64,54,24,6,17
E00014916,54,37,64,56,42,43,53,8,10
E00014917,57,41,25,66,66,47,31,10,18
