geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00103424,18,22,12,15,19,27,12,5,13
E00103528,13,18,6,9,31,17,38,7,20
E00103529,39,39,23,23,40,53,59,15,27
E00103530,51,54,29,37,72,49,47,12,29
E00103531,25,23,17,21,54,41,70,15,32
E00103532,38,39,20,44,58,51,69,31,34
E00103533,36,215,8,33,47,49,42,10,28
E00103534,29,40,17,30,51,40,49,13,18
E00103535,20,36,13,23,63,52,83,25,27
E00103536,35,35,26,25,60,36,38,20,26
E00103537,35,45,27,46,66,56,58,17,30
E00103538,20,36,23,22,49,71,95,28,33
E00103539,16,19,7,8,38,31,40,17,27
E00103540,49,41,37,31,70,65,77,20,47
E00103541,28,27,18,29,43,53,52,19,29
E00103542,35,27,26,35,49,47,53,31,41
E00103543,25,27,28,25,36,50,50,10,26
E00103544,44,50,21,42,29,48,41,27,37
E00103545,22,27,27,20,36,33,55,16,44
E00103546,32,30,30,31,45,34,66,14,20
E00103547,14,25,11,16,38,45,47,23,67
E00103548,31,46,20,48,43,37,56,15,24
E00103549,24,21,15,18,35,23,48,21,47
E00103550,48,53,30,41,72,49,80,31,35
E00103551,21,18,34,44,43,60,30,12,10
E00103552,24,25,22,36,50,54,53,13,29
E00103553,21,28,60,43,56,46,39,9,6
E00103554,45,37,32,51,50,54,27,7,14
E00103555,32,38,35,30,44,44,62,11,17
E00103556,28,19,35,42,28,38,26,16,33
E00103558,28,50,20,20,61,55,74,25,42
E00103559,41,50,38,38,51,49,36,14,21
E00103560,78,98,83,98,103,72,55,12,22
E00103561,26,36,27,30,42,57,47,24,40
E00103562,25,22,41,25,34,55,44,16,39
E00103563,53,54,28,49,59,42,34,12,19
E00103564,33,31,28,20,39,37,35,14,31
E00103565,13,20,18,29,28,50,63,13,40
E00103566,54,54,32,42,63,35,43,12,19
E00103567,16,13,15,24,22,17,31,20,66
E00103568,31,32,50,56,55,41,27,8,12
E00103569,35,32,28,47,51,38,40,8,34
E00103570,10,11,54,32,38,23,32,5,36
E00103571,18,10,42,30,10,22,26,20,51
E00103572,30,37,65,53,45,40,29,13,21
E00103573,16,25,15,11,40,25,42,24,143
E00103574,33,31,51,46,48,41,36,10,13
E00103575,37,20,39,37,45,27,24,8,26
E00103576,49,31,53,33,54,30,34,4,26
E00103577,64,37,44,44,55,18,35,16,29
E00103578,39,36,34,32,58,65,35,15,23
E00103579,42,37,57,46,34,37,28,15,68
E00103580,27,40,17,47,36,53,58,21,43
E00103581,26,28,13,13,42,39,52,17,32
E00103582,16,30,14,16,39,40,70,12,33
E00103583,37,30,21,34,44,36,38,18,32
E00103584,36,35,31,24,60,55,64,16,35
E00103585,12,20,17,15,27,30,47,17,30
E00103586,20,25,38,24,43,87,91,19,42
E00103587,4,13,8,9,21,17,31,8,12
E00103588,3,15,2,1,16,30,20,8,6
E00103589,30,42,16,25,59,45,43,13,20
E00103590,13,24,15,14,37,49,54,15,11
E00103591,13,11,12,14,22,47,34,12,11
E00103592,30,30,31,16,34,33,18,2,18
E00103593,13,11,11,22,22,29,37,16,22
E00103594,45,33,28,29,59,34,34,7,29
E00103595,27,43,18,33,52,42,73,21,46
E00103596,11,24,12,16,14,43,37,14,17
E00103598,37,35,27,50,50,63,61,18,39
E00103599,31,49,31,30,62,70,58,10,26
E00103600,30,34,12,41,55,50,54,33,53
E00103603,37,40,49,42,51,41,31,9,41
E00103604,35,24,45,31,39,29,22,21,27
E00103605,25,27,28,15,33,23,25,18,65
E00103606,26,48,56,35,59,40,20,15,23
E00103608,55,49,40,47,41,24,12,6,9
E00103609,45,36,105,78,59,43,18,8,5
E00103610,21,11,9,14,29,44,51,29,47
E00103611,34,34,17,31,39,56,31,22,77
E00103612,20,15,11,12,41,19,49,26,61
E00103613,31,28,24,19,35,51,37,14,25
E00103614,46,71,30,43,45,66,47,19,31
E00103615,25,27,11,24,26,41,31,21,26
E00103616,41,82,19,29,46,36,30,9,17
E00103617,34,30,13,20,55,39,78,17,54
E00103619,31,94,25,26,49,54,78,17,37
E00103620,46,49,25,51,63,56,51,15,34
E00103621,36,33,25,24,43,87,65,21,35
E00103622,42,49,44,45,52,40,39,21,17
E00103623,14,20,18,22,23,53,62,17,39
E00103624,34,49,30,29,68,49,54,21,75
E00103625,14,6,5,16,19,19,42,24,45
E00103626,5,12,11,18,16,26,32,21,50
E00103627,10,23,8,13,32,21,57,22,50
E00103628,19,24,17,19,26,33,50,24,38
E00103629,17,46,16,21,50,34,35,16,37
E00103630,30,18,23,22,28,20,33,13,38
E00103631,17,22,6,10,31,19,24,6,12
E00103632,17,27,13,14,19,38,31,12,25
E00103633,37,31,18,38,37,45,52,12,19
E00103634,32,39,22,23,54,50,53,24,28
E00103635,43,33,25,31,60,79,87,36,51
E00103636,13,17,13,17,20,30,34,6,16
E00103637,29,41,18,29,52,43,30,14,13
E00103638,10,16,11,8,21,30,23,4,7
E00103639,9,18,13,13,40,31,52,35,51
E00103640,27,23,13,19,32,46,51,18,20
E00103641,14,25,11,10,32,45,57,22,64
E00103642,30,28,39,35,30,38,30,15,21
E00103643,30,31,13,11,44,44,63,24,48
E00103644,16,34,13,9,46,47,63,27,59
E00103645,23,39,31,23,37,53,49,27,37
E00103646,54,68,37,67,65,51,25,13,21
E00103647,64,59,52,73,58,51,43,14,24
E00103648,20,30,17,25,34,44,61,18,14
E00103649,29,32,21,36,51,32,43,13,38
E00103650,42,29,31,40,44,29,38,20,32
E00103654,45,46,37,33,70,42,58,18,60
E00103655,49,32,16,31,45,38,49,23,25
E00103656,44,178,25,27,44,63,37,16,26
E00103657,24,39,22,21,45,42,54,17,33
E00103658,32,27,36,24,35,43,31,13,17
E00103659,57,51,38,42,54,51,56,16,33
E00103660,45,32,23,54,61,42,24,11,13
E00103661,15,20,12,13,21,23,22,6,10
E00103662,45,33,38,46,54,62,59,27,44
E00103664,50,52,29,40,57,44,29,13,14
E00103665,27,20,9,21,39,43,40,9,22
E00103666,24,17,12,23,37,37,43,13,29
E00103667,14,11,6,12,16,21,27,13,10
E00103668,16,10,11,25,28,28,66,18,31
E00103669,20,25,7,23,31,53,52,17,22
E00103670,29,31,25,29,41,49,48,7,46
E00103671,32,41,43,42,39,27,44,26,59
E00103672,11,11,14,17,27,21,31,14,84
E00103673,26,42,36,24,58,54,43,17,25
E00103674,26,34,38,38,39,23,26,13,33
E00103675,78,74,56,67,41,42,35,9,11
E00103676,11,12,22,16,36,29,27,15,74
E00103677,23,25,42,29,50,31,41,12,35
E00103678,71,77,59,42,73,63,46,17,73
E00103679,36,46,42,67,65,41,29,9,20
E00103680,21,34,37,28,43,60,47,10,27
E00103681,76,38,47,75,76,40,19,16,21
E00103682,43,37,32,46,52,16,26,16,46
E00103683,25,47,36,44,57,54,33,10,13
E00103684,51,31,54,71,57,38,22,8,15
E00103685,25,35,24,21,33,29,38,16,26
E00103686,39,36,30,35,37,24,32,6,12
E00103687,69,44,59,61,53,52,24,9,25
E00103688,21,23,11,14,34,39,45,12,21
E00103689,20,20,18,30,40,53,52,15,32
E00103690,10,8,3,12,21,28,55,22,60
E00103691,31,31,13,30,44,41,51,19,26
E00103692,4,85,7,10,13,27,23,12,48
E00103693,15,9,8,17,20,29,49,23,40
E00103694,22,24,18,22,36,47,41,16,58
E00103695,17,28,17,18,38,34,33,17,38
E00103696,29,22,20,21,30,43,33,15,12
E00103697,15,22,26,22,27,38,49,21,52
E00103699,9,12,24,12,21,25,42,23,69
E00103700,42,52,28,36,53,45,45,13,26
E00103701,55,54,39,70,64,49,56,21,62
E00103702,43,65,43,39,38,43,23,6,6
E00103703,35,45,26,34,45,44,41,15,41
E00103705,16,17,14,16,35,27,53,20,90
E00103706,29,23,50,40,57,39,23,16,42
E00103707,12,27,11,10,26,26,67,14,37
E00103708,19,31,12,9,37,41,58,19,44
E00103709,30,19,161,128,80,57,46,6,25
E00103710,10,32,20,15,39,30,39,13,18
E00103711,31,40,19,27,54,40,63,22,37
E00103712,38,30,24,19,63,65,83,26,53
E00103713,25,16,26,37,37,53,54,24,33
E00103714,18,26,11,6,31,32,46,12,18
E00103715,62,42,28,46,64,42,34,9,15
E00103717,143,42,87,134,48,18,17,3,6
E00103720,169,58,75,140,43,1,0,0,0
E00103721,109,19,91,125,25,1,0,0,2
E00103724,18,32,14,14,41,49,48,26,47
E00103725,41,25,23,33,51,40,38,9,24
E00103726,27,41,14,17,58,37,57,15,33
E00103727,30,41,18,16,46,41,50,21,17
E00103728,9,22,5,6,30,12,27,14,15
E00103730,14,25,24,17,32,49,51,22,37
E00103731,40,41,35,40,67,57,50,25,107
E00103732,29,41,13,28,44,43,38,17,34
E00103733,19,19,13,20,30,44,42,27,51
E00103734,23,29,35,20,33,24,30,18,48
E00103735,12,24,11,9,40,29,50,18,64
E00103736,37,49,28,33,63,42,31,8,26
E00103737,10,18,19,18,24,27,37,24,62
E00103738,31,44,20,27,53,48,21,12,35
E00103739,40,56,22,33,62,35,40,14,26
E00103740,13,30,14,12,37,37,49,21,59
E00103741,32,18,32,41,47,29,17,7,19
E00103742,30,17,18,35,31,35,33,12,27
E00103743,15,21,26,20,33,40,26,10,30
E00103744,27,44,24,30,57,36,46,16,33
E00103745,36,48,42,28,84,74,65,21,43
E00103746,26,25,15,24,38,29,34,14,27
E00103747,29,17,27,26,51,54,53,17,26
E00103748,11,27,21,12,35,38,33,9,14
E00103780,26,42,31,34,48,42,54,15,31
E00103877,12,16,11,9,26,41,59,13,26
E00103878,15,16,10,17,34,40,46,17,28
E00103896,25,36,22,32,30,32,45,16,51
E00103897,11,14,19,22,24,34,47,15,42
E00103898,35,42,26,28,41,33,41,19,27
E00103899,22,24,18,14,26,28,54,22,73
E00103900,8,21,12,10,27,45,56,27,51
E00103901,35,22,33,24,35,28,31,16,20
E00103902,2,15,11,9,23,27,46,23,51
E00103903,13,31,9,12,36,35,27,6,10
E00103904,46,37,34,27,63,34,51,17,48
E00103905,12,10,12,11,17,28,66,29,77
E00103906,17,39,11,15,37,36,36,15,36
E00103907,26,37,30,28,51,32,38,15,41
E00103908,47,46,16,31,66,27,34,15,48
