geocode,all
E00014738,41.38
E00014741,123.62
E00014742,90.61
E00014747,66.6
E00014748,87.84
E00014759,108.99
E00014764,46.18
E00014765,63.38
E00014766,60.74
E00014767,122.43
E00014768,89.39
E00014769,134.16
E00014770,133.02
E00014771,71.49
E00014772,85.63
E00014773,122.34
E00014774,128.08
E00014775,90.87
E00014776,87.01
E00014777,83.68
E00014778,68.83
E00014779,54.77
E00014780,108.15
E00014781,44.61
E00014782,67.25
E00014783,119.76
E00014784,104.05
E00014785,107.87
E00014786,116.87
E00014787,109.39
E00014788,116.86
E00014789,141.28
E00014790,185.43
E00014791,132.6
E00014792,127.67
E00014794,115.87
E00014795,102.12
E00014796,118.97
E00014797,116.99
E00014798,124.68
E00014799,128.09
E00014800,49.28
E00014859,24.55
E00014860,38.62
E00014865,40.23
E00014867,119.55
E00014868,45.32
E00014873,222.93
E00014874,23.09
E00014875,176.63
E00014876,4.21
E00014877,20.24
E00014878,20.5
E00014879,76.6
E00014880,195.48
E00014882,72.26
E00014883,258.57
E00014884,70.14
E00014885,124.44
E00014886,153.93
E00014887,39.36
E00014888,13.26
E00014889,76.44
E00014891,85.26
E00014892,80.42
E00014893,42.19
E00014896,88.15
E00014899,102.39
E00014900,38.73
E00014902,47.58
E00014903,51.52
E00014904,62.67
E00014906,118.27
E00014907,65.57
E00014908,52.15
E00014909,55.49
E00014911,46.48
E00014913,72.99
E00014914,92.9
E00014916,42.23
E00014917,89.8
E00014918,6.51
E00014919,69.2
E00014920,100.0
E00014921,85.51
E00014922,26.32
E00014923,71.49
E00014924,29.66
E00014926,70.99
E00014927,89.28
E00014928,27.97
E00014929,92.91
E00014930,74.55
E00014931,97.07
E00014932,69.4
E00014933,118.93
E00014934,81.01
E00014935,157.3
E00014936,105.16
E00014937,112.96
E00014938,90.66
E00014939,78.17
E00014940,128.07
E00014942,79.61
E00014948,72.15
E00014949,28.01
E00014950,93.7
E00014951,126.11
E00014952,106.47
E00014953,70.42
E00014954,64.94
E00014955,159.17
E00014956,117.84
E00014957,84.97
E00014958,133.9
E00014959,98.31
E00014960,35.49
E00014961,67.39
E00014962,205.88
E00014963,281.08
E00014964,101.27
E00014965,93.5
E00014966,83.76
E00014967,86.87
E00014968,186.36
E00014969,466.67
E00014970,233.57
E00014971,25.42
E00014972,217.61
E00014973,105.65
E00014974,317.89
E00014975,87.64
E00014976,124.8
E00014977,26.07
E00014978,20.74
E00014979,47.0
E00015037,37.87
E00015038,65.53
E00015043,80.37
E00015046,112.37
E00015069,95.47
E00015138,36.42
E00015139,101.58
E00015140,76.63
E00015141,52.92
E00015142,74.95
E00015143,75.21
E00015144,41.57
E00015145,64.34
E00015146,45.4
E00015147,79.12
E00015148,81.16
E00015149,22.94
E00015150,64.5
E00015151,94.89
E00015152,50.65
E00015153,79.84
E00015154,39.08
E00015155,69.51
E00015156,67.69
E00015157,63.75
E00015158,113.49
E00015159,82.45
E00015160,26.4
E00015161,75.11
E00015162,143.43
E00015163,134.33
E00015164,67.77
E00015165,84.11
E00019142,99.3
E00019143,72.09
E00019144,136.91
E00019145,76.66
E00019146,125.1
E00019147,49.51
E00019151,85.67
E00019154,68.62
E00019155,93.72
E00019156,89.3
E00019157,71.43
E00019161,13.41
E00019164,31.51
E00019165,54.77
E00019166,32.77
E00019167,119.38
E00019169,117.13
E00019171,109.86
E00019172,118.75
E00019173,153.3
E00019176,28.69
E00019177,78.29
E00019178,13.06
E00019179,63.78
E00019180,99.4
E00019181,0.88
E00019182,9.39
E00019183,3.92
E00019184,71.4
E00019185,92.39
E00019186,20.36
E00019187,54.49
E00019188,77.63
E00019189,101.6
E00019190,36.78
E00019191,65.69
E00019192,35.28
E00019197,18.86
E00019198,70.3
E00019199,1.41
E00019200,3.25
E00019201,77.69
E00019202,20.72
E00019203,87.25
E00019204,90.86
E00019205,30.99
E00019206,80.8
E00019207,45.57
E00019208,91.52
E00019238,19.49
E00019239,0.87
E00019273,25.82
E00019274,93.45
E00019275,76.79
E00019276,63.17
E00019277,4.99
E00019278,35.04
E00019279,64.07
E00019280,58.87
E00019281,36.49
E00019282,19.69
E00019283,107.52
E00019284,15.13
E00019285,40.73
E00019286,73.3
E00019287,84.84
E00019288,68.72
E00019289,120.87
E00019290,32.54
E00019291,57.25
E00019292,35.34
E00019293,115.75
E00019294,40.22
E00019295,60.68
E00019296,89.44
E00019297,40.6
E00019298,76.74
E00019299,84.76
E00019300,110.26
E00019301,68.49
E00019302,66.24
E00019303,94.12
E00019304,90.72
E00019305,25.33
E00019447,61.9
E00019448,58.15
E00019463,126.12
E00019465,27.78
E00019466,13.03
E00019467,34.93
E00019468,115.77
E00019469,110.86
E00019470,16.48
E00019471,113.01
E00019472,93.33
E00019473,77.36
E00019482,94.67
E00019493,3.64
E00019502,105.13
E00019503,15.27
E00019519,84.88
E00019520,65.5
E00019521,73.94
E00019522,73.42
E00019523,88.43
E00019524,87.04
E00019525,150.92
E00019526,59.11
E00019527,110.45
E00019528,126.88
E00019529,123.58
E00019530,61.83
E00019531,84.42
E00019532,84.53
E00019533,91.25
E00019534,62.76
E00019535,58.54
E00019536,80.95
E00019537,32.6
E00019538,88.96
E00019539,56.55
E00019540,50.58
E00019542,39.84
E00019543,57.1
E00019544,17.47
E00019545,56.92
E00019546,27.21
E00019547,69.77
E00019548,53.3
E00019549,85.37
E00019550,88.2
E00019551,76.3
E00019552,71.55
E00019553,3.5
E00019554,41.78
E00019555,142.37
E00019556,106.78
E00019557,5.09
E00019558,69.78
E00019559,55.67
E00019560,120.83
E00019561,106.1
E00019562,49.75
E00019563,129.93
E00019564,77.92
E00019565,66.43
E00019566,57.06
E00019567,1.88
E00019568,68.01
E00019569,77.96
E00019570,54.92
E00019571,46.54
E00019572,78.53
E00019573,82.35
E00019574,64.45
E00019575,88.19
E00019576,138.61
E00019577,79.25
E00019578,66.09
E00019579,41.46
E00019580,109.09
E00019581,64.97
E00019582,73.91
E00019583,72.57
E00019584,98.43
E00019585,67.71
E00019588,69.3
E00019589,40.99
E00019590,23.76
E00019591,100.31
E00019592,14.52
E00019593,93.09
E00019594,18.67
E00019595,92.31
E00019596,40.51
E00019597,78.59
E00019598,89.5
E00019599,17.97
E00019600,74.62
E00019601,154.19
E00019602,143.43
E00019603,151.74
E00019604,57.39
E00019605,104.69
E00019606,68.74
E00019607,53.74
E00019618,109.23
E00019619,117.33
E00019620,113.92
E00019621,85.52
E00019622,42.18
E00019623,87.65
E00019624,5.44
E00019625,69.35
E00019626,92.46
E00019629,61.37
E00019632,98.37
E00019636,105.33
E00019648,61.31
E00019649,86.54
E00019654,114.53
E00019663,90.43
E00019666,45.67
E00019667,67.12
E00019675,41.77
E00154689,38.5
E00154697,50.64
E00154698,24.07
E00154700,25.31
E00154701,77.74
E00154705,32.71
E00154706,43.29
E00174868,31.04
E00174869,179.18
E00174871,126.82
E00174873,206.32
E00174874,78.67
E00174875,216.38
E00174878,92.83
E00174879,327.06
E00174884,48.1
E00174885,36.51
