geocode,female,male
E00069660,108,209
E00069661,182,183
E00069662,232,209
E00069675,151,192
E00069677,102,183
E00069678,134,178
E00069679,126,191
E00069681,69,70
E00069682,158,255
E00069684,152,128
E00069914,144,143
E00069963,127,119
E00069964,136,125
E00069965,103,111
E00069967,116,149
E00069968,97,123
E00069970,140,141
E00069971,131,148
E00069972,153,175
E00069973,110,107
E00069974,171,155
E00069975,186,211
E00069977,124,130
E00069978,153,159
E00069980,137,176
E00069981,192,201
E00069983,145,130
E00069984,138,148
E00069985,149,185
E00069986,145,171
E00069987,116,146
E00069992,130,207
E00069993,70,123
E00069994,95,127
E00069995,106,128
E00069996,98,106
E00069997,161,143
E00069999,107,122
E00070001,137,125
E00070104,147,160
E00070105,166,161
E00070106,106,114
E00070107,218,172
E00070111,144,139
E00070112,171,168
E00070113,139,117
E00070114,136,129
E00070115,119,110
E00070116,126,125
E00070117,199,163
E00070118,163,145
E00070119,200,188
E00070120,169,148
E00070121,128,118
E00070122,114,115
E00070123,137,161
E00070124,158,136
E00070125,177,152
E00070126,154,155
E00070127,168,163
E00070128,63,104
E00070131,170,157
E00070133,159,157
E00070134,130,148
E00070142,183,191
E00070143,111,130
E00070144,142,144
E00070145,128,146
E00070185,177,171
E00070243,273,237
E00070244,150,255
E00070245,216,272
E00070246,116,158
E00070247,197,207
E00070248,148,160
E00070249,111,183
E00070250,156,181
E00070251,245,365
E00070252,168,207
E00070253,48,89
E00070254,130,177
E00070255,157,201
E00070256,181,169
E00070257,234,293
E00070258,131,146
E00070259,176,200
E00070260,85,187
E00070262,225,212
E00070264,173,188
E00070267,180,214
E00070268,289,247
E00070269,93,150
E00070270,197,221
E00070271,120,136
E00070272,127,170
E00070273,65,75
E00070275,184,214
E00070276,196,168
E00070300,140,147
E00070301,154,140
E00070302,143,172
E00070303,156,145
E00070304,165,161
E00070305,106,141
E00070361,163,224
E00070366,118,144
E00070368,120,170
E00070370,150,197
E00070371,191,156
E00070372,105,119
E00070373,178,144
E00070375,196,204
E00070376,135,165
E00070377,140,183
E00070378,118,168
E00070379,206,312
E00070383,233,323
E00070384,328,317
E00070385,75,133
E00070386,121,214
E00070387,134,161
E00070388,87,140
E00070390,78,105
E00070391,122,143
E00070392,120,149
E00070393,105,151
E00070394,121,129
E00070396,50,105
E00070397,92,132
E00070400,162,272
E00070401,118,98
E00070402,225,217
E00070403,176,215
E00070404,80,89
E00070405,193,213
E00070406,224,215
E00070407,125,173
E00070408,184,132
E00070410,194,177
E00070411,92,151
E00070412,164,197
E00070436,210,176
E00070447,169,175
E00070450,245,166
E00070458,217,445
E00070522,122,152
E00070523,145,135
E00070525,133,148
E00070526,127,126
E00070529,144,164
E00070530,145,154
E00070531,178,193
E00070532,155,175
E00070533,136,129
E00070534,185,174
E00070536,151,123
E00070537,132,139
E00070538,135,126
E00070540,204,181
E00070541,176,156
E00070542,214,210
E00070543,159,184
E00070544,154,164
E00070549,154,140
E00070550,130,143
E00070551,180,157
E00070552,116,99
E00070553,136,131
E00070554,163,163
E00070555,161,152
E00070556,171,166
E00070557,184,171
E00070558,116,111
E00070559,127,167
E00070560,153,153
E00070561,112,104
E00070562,172,180
E00070564,149,149
E00070565,157,171
E00070566,201,183
E00070567,178,142
E00070568,171,147
E00070569,181,187
E00070570,175,175
E00070574,121,114
E00070576,144,140
E00070578,166,152
E00070579,169,198
E00070580,135,121
E00070582,159,148
E00070584,148,144
E00070585,176,192
E00070586,120,120
E00143027,173,168
E00143028,135,130
E00143029,131,145
E00143042,146,149
E00143043,117,104
E00143044,126,149
E00143045,92,71
E00143046,127,149
E00143047,126,140
E00143048,158,171
E00143049,124,149
E00143050,143,179
E00143051,120,112
E00143052,78,92
E00143053,154,166
E00143054,121,123
E00143055,135,146
E00143056,149,125
E00143057,203,156
E00143058,124,160
E00143059,118,97
E00143060,90,92
E00143063,125,137
E00143064,146,133
E00143065,140,151
E00143066,154,153
E00143067,120,130
E00143068,132,122
E00143070,153,141
E00143071,114,104
E00143072,159,175
E00143073,132,144
E00143074,171,214
E00143075,166,168
E00143076,138,154
E00143077,153,139
E00143078,183,162
E00143079,161,162
E00143080,149,143
E00143081,55,72
E00143082,151,152
E00143083,166,165
E00143084,130,143
E00143085,140,137
E00143086,141,138
E00143087,118,94
E00143088,154,144
E00143089,132,144
E00143090,140,160
E00143091,64,72
E00143092,120,132
E00143093,149,146
E00143094,297,296
E00143095,187,167
E00143096,141,164
E00143097,160,171
E00143098,136,146
E00143099,154,135
E00143100,120,128
E00143101,103,109
E00143102,145,149
E00143103,147,134
E00143104,185,125
E00143105,154,130
E00143106,114,117
E00143107,136,98
E00143108,138,142
E00143110,169,152
E00143111,121,141
E00143112,152,151
E00143113,149,159
E00143114,155,135
E00143115,143,143
E00143116,164,170
E00143124,153,151
E00143151,129,128
E00143152,150,139
E00143155,143,170
E00143159,145,130
E00144521,143,156
E00144523,181,180
E00144524,103,113
E00144525,192,178
E00144526,169,185
E00144527,191,189
E00144528,129,116
E00144529,144,118
E00144530,263,257
E00144531,193,187
E00144534,175,187
E00144661,237,243
E00144662,152,152
E00144665,174,153
E00144666,103,100
E00144667,121,105
E00144671,126,102
E00173447,109,148
E00173448,315,285
E00173449,78,112
E00173469,76,164
E00173470,98,97
E00173471,69,83
E00173472,155,165
E00173473,90,105
E00173474,103,121
E00173475,69,159
E00173480,98,142
E00173482,369,358
E00173483,153,165
E00173488,87,165
E00173489,58,131
E00173492,230,170
E00173494,407,382
E00173495,52,53
E00173496,76,146
E00173498,146,166
E00173499,118,147
E00173500,224,273
E00173501,1042,907
E00173502,370,345
E00173503,147,121
E00173504,343,369
E00173506,89,123
E00173507,84,133
E00173508,106,172
E00173512,314,293
E00173513,29,96
E00173514,79,91
E00173516,201,325
E00173519,71,132
E00173520,94,153
E00173521,148,166
E00173524,112,145
E00173525,112,126
E00173528,147,136
E00173529,116,141
E00173530,88,119
E00173533,692,719
E00173534,99,147
E00173538,101,141
E00173539,98,113
E00173540,269,333
E00173541,68,134
E00173542,139,178
E00173543,832,857
E00173544,185,137
E00173548,47,84
E00173549,142,184
E00173550,53,64
E00173551,58,105
E00173552,472,467
E00173553,125,156
E00173554,78,115
E00173555,477,365
E00173556,60,73
E00173557,483,392
E00173558,67,74
E00173560,309,321
E00173568,93,121
E00173569,82,99
E00173570,74,101
E00173585,182,191
E00173586,200,201
