geocode,asian,black,mixed,other,white
E00094659,3,1,2,0,289
E00094671,1,0,2,0,252
E00094672,2,0,6,0,256
E00094673,0,0,7,0,275
E00094675,0,0,3,0,202
E00102910,1,1,3,0,446
E00102911,5,0,2,0,327
E00102912,1,0,0,5,236
E00102913,0,0,1,0,162
E00102914,0,0,0,0,420
E00102942,0,2,5,1,421
E00102962,1,1,5,0,375
E00102963,3,0,10,0,259
E00102965,3,0,1,1,404
E00102966,2,0,1,1,400
E00102967,1,0,0,0,126
E00102968,0,0,2,0,344
E00102969,0,0,1,2,364
E00102970,0,0,1,0,314
E00102973,0,0,0,0,314
E00102974,0,0,1,3,250
E00102976,5,0,2,0,428
E00102993,1,0,3,0,247
E00102995,3,0,1,0,250
E00103001,1,0,0,1,309
E00103003,0,1,1,1,255
E00103004,5,0,5,1,134
E00103005,1,0,0,0,229
E00103006,0,0,2,1,285
E00103007,0,0,0,0,418
E00103008,1,0,2,0,438
E00103010,6,0,1,0,274
E00103011,6,0,3,0,303
E00103013,5,0,2,0,368
E00103014,0,0,8,1,326
E00103015,4,0,1,0,289
E00103016,0,0,4,0,275
E00103017,5,1,2,0,345
E00103018,1,0,10,0,302
E00103019,0,0,1,0,252
E00103020,4,0,1,0,233
E00103021,1,0,2,0,272
E00103023,1,0,3,0,336
E00103024,1,0,5,1,339
E00103025,8,0,5,0,239
E00103026,1,0,9,3,350
E00103027,0,0,1,0,249
E00103028,1,0,4,0,344
E00103029,2,1,1,0,269
E00103030,2,0,3,0,287
E00103031,0,0,0,0,254
E00103032,10,0,5,2,437
E00103033,4,0,1,0,193
E00103034,1,0,2,0,270
E00103035,1,0,2,0,266
E00103036,0,0,2,0,246
E00103037,0,1,3,0,254
E00103038,0,0,2,0,336
E00103039,1,0,3,0,258
E00103040,0,0,1,0,303
E00103041,0,0,1,0,282
E00103042,0,0,0,0,378
E00103043,7,0,0,0,282
E00103044,3,1,2,0,296
E00103045,1,0,3,0,331
E00103047,1,0,2,1,422
E00103048,0,0,2,0,320
E00103049,0,0,8,0,349
E00103050,0,0,0,0,286
E00103051,2,0,2,0,300
E00103052,1,0,7,0,406
E00103057,0,0,1,0,196
E00103066,1,0,1,0,115
E00103067,0,0,3,0,217
E00103068,0,2,0,0,264
E00165946,4,0,2,2,309
E00165949,0,0,3,1,196
E00165950,9,1,2,1,178
E00165951,4,0,2,0,318
E00165953,1,0,3,0,303
E00165954,23,29,25,6,650
E00165956,0,0,1,0,250
E00165958,1,0,0,0,296
