geocode,all
E01016603,11.07
E01016604,7.5
E01016606,25.0
E01016607,11.64
E01030300,58.72
E01030301,16.06
E01030302,1.78
E01030303,12.03
E01030304,51.9
E01030305,13.01
E01030306,3.78
E01030307,15.56
E01030308,14.45
E01030309,2.98
E01030310,10.11
E01030311,18.41
E01030312,24.32
E01030313,29.39
E01030314,40.06
E01030315,30.79
E01030316,15.96
E01030317,27.16
E01030318,2.63
E01030334,42.72
E01030335,51.1
E01030338,29.73
E01030339,38.39
E01030340,27.16
E01030341,29.86
E01030342,2.83
E01030343,4.71
E01030344,7.47
E01030345,9.16
E01030346,2.85
E01030347,6.84
E01030348,17.92
E01030349,22.0
E01030354,70.05
E01030355,13.59
E01030356,82.94
E01030357,37.12
E01030358,57.65
E01030359,54.3
E01030360,19.19
E01030361,7.07
E01030362,10.05
E01030363,66.04
E01030364,51.6
E01030365,47.82
E01030366,36.41
E01030367,26.32
E01030368,48.85
E01030369,28.81
E01030371,69.3
E01030372,37.27
E01030373,8.79
E01030374,30.19
E01030375,46.03
E01030376,11.48
E01030434,22.01
E01030435,19.61
E01030436,34.76
E01030437,26.69
E01030438,15.5
E01030439,19.07
E01030440,1.06
E01030441,1.45
E01030442,3.22
E01030443,7.99
E01030444,7.53
E01030445,13.34
E01030446,1.23
E01030447,16.51
E01030448,8.53
E01030449,38.92
E01030450,45.99
E01030451,74.41
E01030452,32.28
E01030453,53.57
E01030454,3.95
E01030455,31.05
E01030456,7.33
E01030457,87.2
E01030458,0.64
E01030459,2.21
E01030460,24.7
E01030461,6.4
E01030462,41.81
E01030463,27.17
E01030464,65.62
E01030465,2.53
E01030466,1.44
E01030467,24.01
E01030468,40.73
E01030469,42.84
E01030470,16.59
E01030472,0.86
E01030473,1.2
E01030474,4.29
E01030475,3.84
E01030476,21.93
E01030477,5.66
E01030478,1.27
E01030479,17.98
E01030480,6.52
E01030481,46.4
E01030482,39.51
E01030483,33.73
E01030484,9.85
E01030485,73.02
E01030486,59.87
E01030487,68.4
E01030488,83.02
E01030489,56.21
E01030490,1.05
E01030491,1.17
E01030492,1.56
E01030493,54.55
E01030494,61.6
E01030495,50.67
E01030496,50.88
E01030497,52.32
E01030498,62.9
E01030499,6.65
E01030500,12.59
E01030501,3.78
E01030502,2.76
E01030503,4.14
E01030504,5.45
E01030516,29.29
E01030517,6.13
E01030518,22.57
E01030519,20.56
E01030520,19.62
E01030521,3.4
E01030522,24.77
E01030523,19.5
E01030541,22.69
E01030542,41.44
E01030543,3.41
E01030555,0.4
E01030558,2.3
E01030645,59.94
E01030646,51.08
E01030647,10.72
E01030648,34.58
E01030649,19.0
E01030650,33.89
E01030651,14.49
E01030652,38.05
E01030653,34.75
E01030654,13.3
E01030655,13.54
E01030656,7.67
E01030657,35.34
E01030658,5.69
E01030659,27.98
E01030660,26.21
E01030661,14.42
E01030662,12.77
E01030677,1.95
E01030678,15.68
E01030679,1.51
E01030680,12.66
E01030681,19.22
E01030682,32.11
E01030683,7.87
E01030684,23.69
E01030691,6.96
E01030693,34.14
E01030694,47.57
E01030695,12.35
E01030696,18.9
E01030724,26.57
E01030730,6.06
E01030731,43.0
E01030732,9.48
E01030733,30.65
E01030757,17.71
E01030758,3.37
E01030759,23.49
E01030760,3.45
E01030761,7.87
E01030762,18.45
E01030763,0.73
E01030764,1.85
E01030765,31.96
E01030774,40.5
E01030776,30.99
E01030778,40.11
E01030779,34.48
E01030780,8.51
E01030781,12.03
E01030784,4.21
E01030806,5.3
E01030807,4.77
E01030808,1.89
E01030809,5.51
E01030810,6.03
E01030811,3.3
E01030863,2.92
E01030865,2.42
E01030866,12.49
E01030878,1.95
E01030911,35.67
E01030912,27.57
E01030913,50.43
E01030914,15.01
E01030916,22.13
E01030917,12.49
E01030918,29.12
E01030919,19.33
E01030920,23.72
E01030921,27.3
E01030922,26.68
E01030940,1.05
E01030944,2.29
E01030945,8.97
E01030946,18.32
E01030947,22.54
E01030948,52.05
E01030949,28.22
E01030950,29.05
E01030951,31.99
E01030952,111.98
E01030953,46.3
E01030954,34.58
E01030955,49.87
E01030956,53.05
E01030957,86.61
E01030958,67.99
E01030959,59.24
E01030960,45.89
E01030961,38.95
E01030962,61.16
E01030963,14.13
E01030964,10.56
E01030965,3.8
E01030966,39.35
E01030967,5.43
E01030968,29.08
E01030969,40.13
E01030970,55.68
E01030971,28.3
E01030972,26.71
E01030973,16.38
E01030974,57.82
E01030975,6.18
E01030976,64.51
E01030977,34.5
E01030978,30.46
E01030979,44.92
E01030980,103.9
E01030981,72.59
E01030982,58.42
E01030983,89.23
E01030984,40.82
E01030985,50.71
E01030986,7.47
E01030987,1.59
E01030988,34.05
E01030989,30.94
E01030990,6.7
E01030991,57.42
E01030992,34.56
E01030993,86.18
E01030994,8.92
E01030995,63.87
E01030996,16.95
E01030997,3.54
E01030998,21.24
E01030999,12.63
E01031000,8.79
E01031001,28.92
E01031002,16.31
E01031003,9.76
E01031004,34.71
